Unnamed: 0,0,1
238,AMT_ANNUITY,NAME_INCOME_TYPE
239,AMT_ANNUITY,NAME_EDUCATION_TYPE
240,AMT_ANNUITY,NAME_FAMILY_STATUS
241,AMT_ANNUITY,NAME_HOUSING_TYPE
242,AMT_ANNUITY,OCCUPATION_TYPE
243,AMT_ANNUITY,WEEKDAY_APPR_PROCESS_START
244,AMT_ANNUITY,ORGANIZATION_TYPE
245,AMT_GOODS_PRICE,CNT_CHILDREN
246,AMT_GOODS_PRICE,Target
247,AMT_GOODS_PRICE,AMT_INCOME_TOTAL
248,AMT_GOODS_PRICE,AMT_CREDIT
249,AMT_GOODS_PRICE,AMT_ANNUITY
250,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE
251,AMT_GOODS_PRICE,AGE
252,AMT_GOODS_PRICE,YEARS_EMPLOYED
253,AMT_GOODS_PRICE,YEARS_REGISTRATION
254,AMT_GOODS_PRICE,YEARS_ID_PUBLISH
255,AMT_GOODS_PRICE,FLAG_MOBIL
256,AMT_GOODS_PRICE,FLAG_EMP_PHONE
257,AMT_GOODS_PRICE,FLAG_WORK_PHONE
258,AMT_GOODS_PRICE,FLAG_CONT_MOBILE
259,AMT_GOODS_PRICE,FLAG_PHONE
260,AMT_GOODS_PRICE,FLAG_EMAIL
261,AMT_GOODS_PRICE,CNT_FAM_MEMBERS
262,AMT_GOODS_PRICE,REGION_RATING_CLIENT
263,AMT_GOODS_PRICE,REGION_RATING_CLIENT_W_CITY
264,AMT_GOODS_PRICE,HOUR_APPR_PROCESS_START
265,AMT_GOODS_PRICE,REG_REGION_NOT_LIVE_REGION
266,AMT_GOODS_PRICE,REG_REGION_NOT_WORK_REGION
267,AMT_GOODS_PRICE,LIVE_REGION_NOT_WORK_REGION
268,AMT_GOODS_PRICE,REG_CITY_NOT_LIVE_CITY
269,AMT_GOODS_PRICE,REG_CITY_NOT_WORK_CITY
270,AMT_GOODS_PRICE,LIVE_CITY_NOT_WORK_CITY
271,AMT_GOODS_PRICE,OBS_30_CNT_SOCIAL_CIRCLE
272,AMT_GOODS_PRICE,DEF_30_CNT_SOCIAL_CIRCLE
273,AMT_GOODS_PRICE,OBS_60_CNT_SOCIAL_CIRCLE
274,AMT_GOODS_PRICE,DEF_60_CNT_SOCIAL_CIRCLE
275,AMT_GOODS_PRICE,YEARS_LAST_PHONE_CHANGE
276,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_HOUR
277,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_DAY
278,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_WEEK
279,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_MON
280,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_QRT
281,AMT_GOODS_PRICE,AMT_REQ_CREDIT_BUREAU_YEAR
282,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE
283,AMT_GOODS_PRICE,CODE_GENDER
284,AMT_GOODS_PRICE,FLAG_OWN_CAR
285,AMT_GOODS_PRICE,FLAG_OWN_REALTY
286,AMT_GOODS_PRICE,NAME_TYPE_SUITE
287,AMT_GOODS_PRICE,NAME_INCOME_TYPE
288,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE
289,AMT_GOODS_PRICE,NAME_FAMILY_STATUS
290,AMT_GOODS_PRICE,NAME_HOUSING_TYPE
291,AMT_GOODS_PRICE,OCCUPATION_TYPE
292,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START
293,AMT_GOODS_PRICE,ORGANIZATION_TYPE
294,REGION_POPULATION_RELATIVE,CNT_CHILDREN
295,REGION_POPULATION_RELATIVE,Target
296,REGION_POPULATION_RELATIVE,AMT_INCOME_TOTAL
297,REGION_POPULATION_RELATIVE,AMT_CREDIT
298,REGION_POPULATION_RELATIVE,AMT_ANNUITY
299,REGION_POPULATION_RELATIVE,AMT_GOODS_PRICE
300,REGION_POPULATION_RELATIVE,AGE
301,REGION_POPULATION_RELATIVE,YEARS_EMPLOYED
302,REGION_POPULATION_RELATIVE,YEARS_REGISTRATION
303,REGION_POPULATION_RELATIVE,YEARS_ID_PUBLISH
304,REGION_POPULATION_RELATIVE,FLAG_MOBIL
305,REGION_POPULATION_RELATIVE,FLAG_EMP_PHONE
306,REGION_POPULATION_RELATIVE,FLAG_WORK_PHONE
307,REGION_POPULATION_RELATIVE,FLAG_CONT_MOBILE
308,REGION_POPULATION_RELATIVE,FLAG_PHONE
309,REGION_POPULATION_RELATIVE,FLAG_EMAIL
310,REGION_POPULATION_RELATIVE,CNT_FAM_MEMBERS
311,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT
312,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY
313,REGION_POPULATION_RELATIVE,HOUR_APPR_PROCESS_START
314,REGION_POPULATION_RELATIVE,REG_REGION_NOT_LIVE_REGION
315,REGION_POPULATION_RELATIVE,REG_REGION_NOT_WORK_REGION
316,REGION_POPULATION_RELATIVE,LIVE_REGION_NOT_WORK_REGION
317,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY
318,REGION_POPULATION_RELATIVE,REG_CITY_NOT_WORK_CITY
319,REGION_POPULATION_RELATIVE,LIVE_CITY_NOT_WORK_CITY
320,REGION_POPULATION_RELATIVE,OBS_30_CNT_SOCIAL_CIRCLE
321,REGION_POPULATION_RELATIVE,DEF_30_CNT_SOCIAL_CIRCLE
322,REGION_POPULATION_RELATIVE,OBS_60_CNT_SOCIAL_CIRCLE
323,REGION_POPULATION_RELATIVE,DEF_60_CNT_SOCIAL_CIRCLE
324,REGION_POPULATION_RELATIVE,YEARS_LAST_PHONE_CHANGE
325,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_HOUR
326,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_DAY
327,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_WEEK
328,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_MON
329,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_QRT
330,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_YEAR
331,REGION_POPULATION_RELATIVE,NAME_CONTRACT_TYPE
332,REGION_POPULATION_RELATIVE,CODE_GENDER
333,REGION_POPULATION_RELATIVE,FLAG_OWN_CAR
334,REGION_POPULATION_RELATIVE,FLAG_OWN_REALTY
335,REGION_POPULATION_RELATIVE,NAME_TYPE_SUITE
336,REGION_POPULATION_RELATIVE,NAME_INCOME_TYPE
337,REGION_POPULATION_RELATIVE,NAME_EDUCATION_TYPE
338,REGION_POPULATION_RELATIVE,NAME_FAMILY_STATUS
339,REGION_POPULATION_RELATIVE,NAME_HOUSING_TYPE
340,REGION_POPULATION_RELATIVE,OCCUPATION_TYPE
341,REGION_POPULATION_RELATIVE,WEEKDAY_APPR_PROCESS_START
342,REGION_POPULATION_RELATIVE,ORGANIZATION_TYPE
343,AGE,CNT_CHILDREN
344,AGE,Target
345,AGE,AMT_INCOME_TOTAL
346,AGE,AMT_CREDIT
347,AGE,AMT_ANNUITY
348,AGE,AMT_GOODS_PRICE
349,AGE,REGION_POPULATION_RELATIVE
350,AGE,YEARS_EMPLOYED
351,AGE,YEARS_REGISTRATION
352,AGE,YEARS_ID_PUBLISH
353,AGE,FLAG_MOBIL
354,AGE,FLAG_EMP_PHONE
355,AGE,FLAG_WORK_PHONE
356,AGE,FLAG_CONT_MOBILE
357,AGE,FLAG_PHONE
358,AGE,FLAG_EMAIL
359,AGE,CNT_FAM_MEMBERS
360,AGE,REGION_RATING_CLIENT
361,AGE,REGION_RATING_CLIENT_W_CITY
362,AGE,HOUR_APPR_PROCESS_START
363,AGE,REG_REGION_NOT_LIVE_REGION
364,AGE,REG_REGION_NOT_WORK_REGION
365,AGE,LIVE_REGION_NOT_WORK_REGION
366,AGE,REG_CITY_NOT_LIVE_CITY
367,AGE,REG_CITY_NOT_WORK_CITY
368,AGE,LIVE_CITY_NOT_WORK_CITY
369,AGE,OBS_30_CNT_SOCIAL_CIRCLE
370,AGE,DEF_30_CNT_SOCIAL_CIRCLE
371,AGE,OBS_60_CNT_SOCIAL_CIRCLE
372,AGE,DEF_60_CNT_SOCIAL_CIRCLE
373,AGE,YEARS_LAST_PHONE_CHANGE
374,AGE,AMT_REQ_CREDIT_BUREAU_HOUR
375,AGE,AMT_REQ_CREDIT_BUREAU_DAY
376,AGE,AMT_REQ_CREDIT_BUREAU_WEEK
377,AGE,AMT_REQ_CREDIT_BUREAU_MON
378,AGE,AMT_REQ_CREDIT_BUREAU_QRT
379,AGE,AMT_REQ_CREDIT_BUREAU_YEAR
380,AGE,NAME_CONTRACT_TYPE
381,AGE,CODE_GENDER
382,AGE,FLAG_OWN_CAR
383,AGE,FLAG_OWN_REALTY
384,AGE,NAME_TYPE_SUITE
385,AGE,NAME_INCOME_TYPE
386,AGE,NAME_EDUCATION_TYPE
387,AGE,NAME_FAMILY_STATUS
388,AGE,NAME_HOUSING_TYPE
389,AGE,OCCUPATION_TYPE
390,AGE,WEEKDAY_APPR_PROCESS_START
391,AGE,ORGANIZATION_TYPE
392,YEARS_EMPLOYED,CNT_CHILDREN
393,YEARS_EMPLOYED,Target
394,YEARS_EMPLOYED,AMT_INCOME_TOTAL
395,YEARS_EMPLOYED,AMT_CREDIT
396,YEARS_EMPLOYED,AMT_ANNUITY
397,YEARS_EMPLOYED,AMT_GOODS_PRICE
398,YEARS_EMPLOYED,REGION_POPULATION_RELATIVE
399,YEARS_EMPLOYED,AGE
400,YEARS_EMPLOYED,YEARS_REGISTRATION
401,YEARS_EMPLOYED,YEARS_ID_PUBLISH
402,YEARS_EMPLOYED,FLAG_MOBIL
403,YEARS_EMPLOYED,FLAG_EMP_PHONE
404,YEARS_EMPLOYED,FLAG_WORK_PHONE
405,YEARS_EMPLOYED,FLAG_CONT_MOBILE
406,YEARS_EMPLOYED,FLAG_PHONE
407,YEARS_EMPLOYED,FLAG_EMAIL
408,YEARS_EMPLOYED,CNT_FAM_MEMBERS
409,YEARS_EMPLOYED,REGION_RATING_CLIENT
410,YEARS_EMPLOYED,REGION_RATING_CLIENT_W_CITY
411,YEARS_EMPLOYED,HOUR_APPR_PROCESS_START
412,YEARS_EMPLOYED,REG_REGION_NOT_LIVE_REGION
413,YEARS_EMPLOYED,REG_REGION_NOT_WORK_REGION
414,YEARS_EMPLOYED,LIVE_REGION_NOT_WORK_REGION
415,YEARS_EMPLOYED,REG_CITY_NOT_LIVE_CITY
416,YEARS_EMPLOYED,REG_CITY_NOT_WORK_CITY
417,YEARS_EMPLOYED,LIVE_CITY_NOT_WORK_CITY
418,YEARS_EMPLOYED,OBS_30_CNT_SOCIAL_CIRCLE
419,YEARS_EMPLOYED,DEF_30_CNT_SOCIAL_CIRCLE
420,YEARS_EMPLOYED,OBS_60_CNT_SOCIAL_CIRCLE
421,YEARS_EMPLOYED,DEF_60_CNT_SOCIAL_CIRCLE
422,YEARS_EMPLOYED,YEARS_LAST_PHONE_CHANGE
423,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_HOUR
424,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_DAY
425,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_WEEK
426,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_MON
427,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_QRT
428,YEARS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_YEAR
429,YEARS_EMPLOYED,NAME_CONTRACT_TYPE
430,YEARS_EMPLOYED,CODE_GENDER
431,YEARS_EMPLOYED,FLAG_OWN_CAR
432,YEARS_EMPLOYED,FLAG_OWN_REALTY
433,YEARS_EMPLOYED,NAME_TYPE_SUITE
434,YEARS_EMPLOYED,NAME_INCOME_TYPE
435,YEARS_EMPLOYED,NAME_EDUCATION_TYPE
436,YEARS_EMPLOYED,NAME_FAMILY_STATUS
437,YEARS_EMPLOYED,NAME_HOUSING_TYPE
438,YEARS_EMPLOYED,OCCUPATION_TYPE
439,YEARS_EMPLOYED,WEEKDAY_APPR_PROCESS_START
440,YEARS_EMPLOYED,ORGANIZATION_TYPE
441,YEARS_REGISTRATION,CNT_CHILDREN
442,YEARS_REGISTRATION,Target
443,YEARS_REGISTRATION,AMT_INCOME_TOTAL
444,YEARS_REGISTRATION,AMT_CREDIT
445,YEARS_REGISTRATION,AMT_ANNUITY
446,YEARS_REGISTRATION,AMT_GOODS_PRICE
447,YEARS_REGISTRATION,REGION_POPULATION_RELATIVE
448,YEARS_REGISTRATION,AGE
449,YEARS_REGISTRATION,YEARS_EMPLOYED
450,YEARS_REGISTRATION,YEARS_ID_PUBLISH
451,YEARS_REGISTRATION,FLAG_MOBIL
452,YEARS_REGISTRATION,FLAG_EMP_PHONE
453,YEARS_REGISTRATION,FLAG_WORK_PHONE
454,YEARS_REGISTRATION,FLAG_CONT_MOBILE
455,YEARS_REGISTRATION,FLAG_PHONE
456,YEARS_REGISTRATION,FLAG_EMAIL
457,YEARS_REGISTRATION,CNT_FAM_MEMBERS
458,YEARS_REGISTRATION,REGION_RATING_CLIENT
459,YEARS_REGISTRATION,REGION_RATING_CLIENT_W_CITY
460,YEARS_REGISTRATION,HOUR_APPR_PROCESS_START
461,YEARS_REGISTRATION,REG_REGION_NOT_LIVE_REGION
462,YEARS_REGISTRATION,REG_REGION_NOT_WORK_REGION
463,YEARS_REGISTRATION,LIVE_REGION_NOT_WORK_REGION
464,YEARS_REGISTRATION,REG_CITY_NOT_LIVE_CITY
465,YEARS_REGISTRATION,REG_CITY_NOT_WORK_CITY
466,YEARS_REGISTRATION,LIVE_CITY_NOT_WORK_CITY
467,YEARS_REGISTRATION,OBS_30_CNT_SOCIAL_CIRCLE
468,YEARS_REGISTRATION,DEF_30_CNT_SOCIAL_CIRCLE
469,YEARS_REGISTRATION,OBS_60_CNT_SOCIAL_CIRCLE
470,YEARS_REGISTRATION,DEF_60_CNT_SOCIAL_CIRCLE
471,YEARS_REGISTRATION,YEARS_LAST_PHONE_CHANGE
